cluster_id,image_path,order_index,mosaic_path
0,../dataset/cropped/cropped_train/anemo_0_07.22_14.56.33_7_3_1.jpg,18,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.27_19.56.33_14_5_2.jpg,19,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.20_10.56.33_36_11_1.jpg,20,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.27_15.38.33._4_2_1.jpg,21,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_09.08.33._0_6_1.jpg,22,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_14.38.33._28_12_1.jpg,23,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_11.56.33_26_6_1.jpg,24,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.27_15.38.33._22_4_1.jpg,25,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.22_16.56.54_42_8_1.jpg,26,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.19_16.56.33_38_10_1.jpg,27,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_166311_8_4.jpg,28,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.27_14.56.33_12_4_2.jpg,29,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_18.08.34._3_4_1.jpg,30,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.22_21.38.33._21_4_1.jpg,31,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_21.08.33._4_1_1.jpg,32,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_10.56.33_1_5_1.jpg,33,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_19.38.33._0_8_1.jpg,34,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_174497_7_1.jpg,35,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.21_13.26.34_2_6_1.jpg,36,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_16.56.33_43_6_7.jpg,37,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_11.26.33_9_2_1.jpg,38,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.23_22.08.33._40_4_6.jpg,39,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.25_10.08.33._26_1_1.jpg,40,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.28_05.26.54_43_10_1.jpg,41,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_11.26.33_26_6_1.jpg,42,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_16.26.33_27_7_2.jpg,43,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_2836_13_1.jpg,44,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.20_10.26.33_20_11_2.jpg,45,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_7688_16_1.jpg,46,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_224641_12_4.jpg,47,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_17.38.33._47_1_1.jpg,48,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_14.38.33._23_15_1.jpg,49,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.23_22.08.33._31_2_6.jpg,50,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.22_17.38.33_14_5_2.jpg,51,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_18.26.33_16_3_3.jpg,52,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo-05_2.75.5_14_2.jpg,53,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo-05_3.5.2_15_1.jpg,54,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.20_11.26.33_19_10_3.jpg,55,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_14.26.33_14_7_1.jpg,56,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.26_10.26.33_3_2_2.jpg,57,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.22_21.38.33._38_3_6.jpg,58,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_18.26.33_24_1_1.jpg,59,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.25_10.08.33._11_1_1.jpg,60,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_09.08.33._20_3_1.jpg,61,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.25_10.08.33._27_1_1.jpg,62,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_19.26.33_10_7_2.jpg,63,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.19_18.56.33_32_10_1.jpg,64,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo-05_2.100.3_5_4.jpg,65,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_18.08.34._30_2_7.jpg,66,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.19_16.56.33_44_10_1.jpg,67,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.27_18.26.33_2_5_8.jpg,68,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.19_18.56.33_25_8_1.jpg,69,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_103502_8_1.jpg,70,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.19_18.56.33_9_8_1.jpg,71,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_162248_21_1.jpg,72,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.23_21.26.33_15_0_6.jpg,73,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.28_12.26.33_24_3_3.jpg,74,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_10.56.33_18_6_1.jpg,75,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_11.26.33_0_3_1.jpg,76,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_19.26.33_5_4_2.jpg,77,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_94506_18_1.jpg,78,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.19_18.56.33_33_9_1.jpg,79,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_77166_19_1.jpg,80,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_18.26.33_41_5_3.jpg,81,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.22_16.56.54_4_8_1.jpg,82,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.25_17.38.33._40_6_1.jpg,83,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_11.26.33_9_4_2.jpg,84,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.25_08.38.33._4_1_1.jpg,85,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.24_18.08.34._17_3_1.jpg,86,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.22_10.26.33_5_3_6.jpg,87,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_14.26.33_10_0_8.jpg,88,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.28_11.56.33_6_11_8.jpg,89,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_17.56.33_46_4_3.jpg,90,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.23_22.08.33._36_5_6.jpg,91,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.25_10.56.33_6_3_7.jpg,92,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.22_15.56.33_7_3_1.jpg,93,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_08.24_13.56.54_19_9_1.jpg,94,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_27103_6_5.jpg,95,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.29_14.26.33_2_7_8.jpg,96,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.20_14.08.33._28_2_1.jpg,97,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/selected_frame_91243_4_1.jpg,98,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
0,../dataset/cropped/cropped_train/anemo_0_07.28_12.56.33_7_4_3.jpg,99,../mosaic_results/k_means_dino_rgb_cluster_0_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_370571_12_1.jpg,0,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.22_16.56.54_47_5_3.jpg,1,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_517958_16_1.jpg,2,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_15.56.33_5_5_3.jpg,3,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_425146_15_1.jpg,4,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_11.56.33_6_0_2.jpg,5,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_224641_3_3.jpg,6,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_261956_2_3.jpg,7,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_11.26.33_45_1_2.jpg,8,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.27_12.38.33._10_3_4.jpg,9,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_143118_1_2.jpg,10,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_80112_3_3.jpg,11,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_10.56.33_32_4_7.jpg,12,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_250654_6_3.jpg,13,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_73261_4_1.jpg,14,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_16.56.33_19_7_7.jpg,15,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_10.56.33_37_6_7.jpg,16,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_12.56.33_30_4_2.jpg,17,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_475282_0_3.jpg,18,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_11.26.33_33_1_1.jpg,19,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_179442_0_3.jpg,20,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.29_10.26.33_18_0_3.jpg,21,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.22_10.26.33_7_2_6.jpg,22,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.26_20.08.33._1_5_2.jpg,23,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_35900_1_3.jpg,24,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.26_10.56.33_7_0_4.jpg,25,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.19_18.38.33._16_1_1.jpg,26,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_5545_1_3.jpg,27,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.21_15.26.33_31_2_3.jpg,28,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_67134_4_1.jpg,29,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_122160_9_3.jpg,30,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.27_12.38.33._18_2_3.jpg,31,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_364832_2_3.jpg,32,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_126280_0_3.jpg,33,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.19_18.26.33_53_4_1.jpg,34,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.26_19.38.33._1_0_1.jpg,35,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_423576_4_3.jpg,36,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_90134_5_3.jpg,37,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_10.56.33_12_3_2.jpg,38,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_249807_0_1.jpg,39,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_09.26.33_27_0_1.jpg,40,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_313678_12_1.jpg,41,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.26_14.38.33._29_6_1.jpg,42,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.28_15.56.33_47_1_4.jpg,43,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.20_11.26.33_37_8_1.jpg,44,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.19_16.56.33_15_8_3.jpg,45,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.19_14.26.34_36_6_3.jpg,46,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.20_13.56.54_20_4_1.jpg,47,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_10.56.33_24_4_2.jpg,48,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.19_16.56.33_9_2_3.jpg,49,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.19_16.56.33_24_4_3.jpg,50,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_166311_4_3.jpg,51,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.22_16.56.54_20_5_3.jpg,52,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_455008_1_3.jpg,53,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_11.56.33_12_6_1.jpg,54,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_267741_10_3.jpg,55,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.20_10.26.33_18_5_1.jpg,56,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_361779_3_1.jpg,57,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.23_10.08.33._28_0_7.jpg,58,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.27_16.08.33._29_1_3.jpg,59,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_415990_1_3.jpg,60,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.21_15.56.33_37_8_3.jpg,61,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_338715_4_3.jpg,62,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_23665_9_1.jpg,63,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.23_17.26.33_10_0_2.jpg,64,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_199217_4_3.jpg,65,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_272348_1_1.jpg,66,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.22_16.56.54_4_4_1.jpg,67,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.22_12.56.53_6_2_3.jpg,68,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.24_09.26.33_41_6_4.jpg,69,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.25_17.38.33._26_1_2.jpg,70,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.22_16.08.33._2_3_4.jpg,71,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo-05_2.56.2_1_4.jpg,72,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.19_15.56.33_48_6_3.jpg,73,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_358674_10_1.jpg,74,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_26254_5_1.jpg,75,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.19_18.38.33._7_0_1.jpg,76,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_08.21_15.26.33_42_10_2.jpg,77,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.23_17.26.33_23_0_2.jpg,78,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/selected_frame_101902_11_3.jpg,79,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo_0_07.23_16.38.33._18_0_3.jpg,80,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
1,../dataset/cropped/cropped_train/anemo-05_2.77.1_4_2.jpg,81,../mosaic_results/k_means_dino_rgb_cluster_1_mosaic.jpg
